,time,bid,ask,last,volume,time_msc,flags,volume_real
253,2022-09-07 05:30:00+05:30,110.317,110.775,109.488,4637417264529625055,44605,6,0.0
254,2022-09-08 05:30:00+05:30,109.662,110.23,109.306,4637405372211859030,45613,18,0.0
255,2022-09-09 05:30:00+05:30,109.493,109.515,108.326,4637366106452607894,40358,24,0.0
256,2022-09-11 05:30:00+05:30,108.522,108.833,108.502,4637352173441260716,3039,49,0.0
257,2022-09-12 05:30:00+05:30,108.739,108.84,107.781,4637313963213172244,39839,1,0.0
258,2022-09-13 05:30:00+05:30,108.195,110.032,107.65,4637427256891298284,44165,31,0.0
259,2022-09-14 05:30:00+05:30,109.804,109.91,109.246,4637411001711393243,45429,1,0.0
260,2022-09-15 05:30:00+05:30,109.574,109.905,109.383,4637425286566461309,38686,0,0.0
261,2022-09-16 05:30:00+05:30,109.777,110.243,109.443,4637407553642928538,39093,47,0.0
262,2022-09-18 05:30:00+05:30,109.569,109.713,109.457,4637407624011672715,3004,48,0.0
263,2022-09-19 05:30:00+05:30,109.526,110.156,109.455,4637406920324230939,35690,16,0.0
264,2022-09-20 05:30:00+05:30,109.515,110.271,109.326,4637451252633062867,40719,1,0.0
265,2022-09-21 05:30:00+05:30,110.146,111.593,110.1,4637542943106726363,49178,2,0.0
266,2022-09-22 05:30:00+05:30,111.445,111.799,110.398,4637525702764402835,56085,0,0.0
267,2022-09-23 05:30:00+05:30,111.204,113.214,111.05,4637651240604015788,48327,34,0.0
268,2022-09-25 05:30:00+05:30,113.21,113.231,112.865,4637660881121968128,4888,0,0.0
269,2022-09-26 05:30:00+05:30,113.124,114.66,113.013,4637712602148938711,71127,18,0.0
270,2022-09-27 05:30:00+05:30,113.857,114.457,113.294,4637731038759913259,53247,1,0.0
271,2022-09-28 05:30:00+05:30,114.122,114.768,112.459,4637654125722527072,63728,41,0.0
272,2022-09-29 05:30:00+05:30,113.028,113.772,111.617,4637566164792304992,58054,6,0.0
273,2022-09-30 05:30:00+05:30,111.778,112.656,111.533,4637592060490162373,54291,37,0.0
274,2022-10-02 05:30:00+05:30,112.137,112.252,112.009,4637596212246068855,3647,23,0.0
275,2022-10-03 05:30:00+05:30,112.206,112.527,111.436,4637549557768679064,52878,21,0.0
276,2022-10-04 05:30:00+05:30,111.538,111.867,110.029,4637452448901713887,51863,8,0.0
277,2022-10-05 05:30:00+05:30,110.163,111.728,110.064,4637504732878637892,50472,4,0.0
278,2022-10-06 05:30:00+05:30,110.907,112.294,110.752,4637598252939650007,50911,2,0.0
279,2022-10-07 05:30:00+05:30,112.236,112.859,111.92,4637632170674343641,46493,34,0.0
280,2022-10-09 05:30:00+05:30,112.717,112.859,112.696,4637637589067645321,3885,33,0.0
281,2022-10-10 05:30:00+05:30,112.793,113.332,112.588,4637655040516201382,44768,18,0.0
282,2022-10-11 05:30:00+05:30,113.04,113.492,112.384,4637674462289594417,52308,8,0.0
283,2022-10-12 05:30:00+05:30,113.318,113.572,112.971,4637667284677688295,52393,21,0.0
284,2022-10-13 05:30:00+05:30,113.221,113.911,112.118,4637621193150251926,54388,13,0.0
285,2022-10-14 05:30:00+05:30,112.566,113.401,112.121,4637666932833967407,52480,46,0.0
286,2022-10-16 05:30:00+05:30,113.172,113.213,112.949,4637654618303736316,4330,32,0.0
287,2022-10-17 05:30:00+05:30,113.035,113.199,111.894,4637585797671930561,48025,5,0.0
288,2022-10-18 05:30:00+05:30,112.056,112.436,111.746,4637577705266350129,50210,18,0.0
289,2022-10-19 05:30:00+05:30,111.945,113.076,111.898,4637648777697969570,47874,26,0.0
290,2022-10-20 05:30:00+05:30,112.95,113.074,112.136,4637645399998249042,50899,1,0.0
291,2022-10-21 05:30:00+05:30,112.9,113.929,111.668,4637567079585979302,60869,46,0.0
292,2022-10-23 05:30:00+05:30,111.621,112.252,111.323,4637568064748397789,7529,30,0.0
293,2022-10-24 05:30:00+05:30,111.807,112.518,111.728,4637570738760676540,54837,31,0.0
294,2022-10-25 05:30:00+05:30,111.842,112.113,110.732,4637505647672312201,47762,40,0.0
295,2022-10-26 05:30:00+05:30,110.917,111.114,109.541,4637408679542835380,50151,10,0.0
296,2022-10-27 05:30:00+05:30,109.541,110.597,109.504,4637477992755850379,51533,21,0.0
297,2022-10-28 05:30:00+05:30,110.521,111.046,110.262,4637486014792686633,46230,40,0.0
298,2022-10-30 05:30:00+05:30,110.703,110.804,110.658,4637496640473057460,3520,48,0.0
299,2022-10-31 05:30:00+05:30,110.791,111.646,110.695,4637548150393795510,41289,10,0.0
300,2022-11-01 05:30:00+05:30,111.523,111.761,110.676,4637544069006633206,45698,10,0.0
301,2022-11-02 05:30:00+05:30,111.465,112.183,110.384,4637590653115278819,49501,22,0.0
302,2022-11-03 05:30:00+05:30,112.125,113.135,111.79,4637648777697969570,47311,20,0.0
303,2022-11-04 05:30:00+05:30,112.948,112.971,110.684,4637494459041987953,49249,43,0.0
304,2022-11-06 05:30:00+05:30,111.162,111.229,110.942,4637515991877706318,3166,0,0.0
305,2022-11-07 05:30:00+05:30,111.082,111.261,110.022,4637453645170364908,46865,1,0.0
306,2022-11-08 05:30:00+05:30,110.181,110.606,109.339,4637404668524417253,44687,15,0.0
307,2022-11-09 05:30:00+05:30,109.501,110.624,109.424,4637463356057061425,49829,10,0.0
308,2022-11-10 05:30:00+05:30,110.309,110.973,107.679,4637305378226382569,55371,19,0.0
309,2022-11-11 05:30:00+05:30,108.081,108.425,106.253,4637185047673838764,52376,48,0.0
310,2022-11-13 05:30:00+05:30,106.573,106.851,106.544,4637208410096905748,3299,0,0.0
311,2022-11-14 05:30:00+05:30,106.712,107.255,106.435,4637224594908066611,50076,6,0.0
312,2022-11-15 05:30:00+05:30,106.936,107.086,105.273,4637186947629931561,57492,17,0.0
313,2022-11-16 05:30:00+05:30,106.398,106.767,105.819,4637177025637002510,52892,22,0.0
314,2022-11-17 05:30:00+05:30,106.247,107.223,106.056,4637207917515696505,47433,33,0.0
315,2022-11-18 05:30:00+05:30,106.687,107.019,106.308,4637225931914205987,41594,23,0.0
316,2022-11-20 05:30:00+05:30,106.935,106.947,106.824,4637219739464718352,2046,24,0.0
317,2022-11-21 05:30:00+05:30,106.868,107.975,106.851,4637282508384524829,42876,24,0.0
318,2022-11-22 05:30:00+05:30,107.743,107.793,107.051,4637233461369832997,38920,31,0.0
319,2022-11-23 05:30:00+05:30,107.068,107.206,105.887,4637152115101563617,42044,22,0.0
320,2022-11-24 05:30:00+05:30,105.887,106.047,105.606,4637147963345657135,35232,33,0.0
321,2022-11-25 05:30:00+05:30,105.836,106.404,105.66,4637150144776726643,37589,48,0.0
322,2022-11-27 05:30:00+05:30,106.17,106.314,106.151,4637181599605374058,2340,8,0.0
323,2022-11-28 05:30:00+05:30,106.32,106.725,105.289,4637201232484999627,45264,27,0.0
324,2022-11-29 05:30:00+05:30,106.583,106.864,106.028,4637217839508625555,46280,13,0.0
325,2022-11-30 05:30:00+05:30,106.836,107.179,105.711,4637142122739890389,49334,9,0.0
326,2022-12-01 05:30:00+05:30,105.761,105.886,104.516,4637062817165202162,50949,2,0.0
327,2022-12-02 05:30:00+05:30,104.627,105.581,104.345,4637052402591063867,46256,41,0.0
328,2022-12-04 05:30:00+05:30,104.522,104.577,104.445,4637050080422506004,2132,23,0.0
329,2022-12-05 05:30:00+05:30,104.447,105.379,104.088,4637103842143057740,44236,29,0.0
330,2022-12-06 05:30:00+05:30,105.201,105.607,104.864,4637124952766311039,43671,25,0.0
331,2022-12-07 05:30:00+05:30,105.52,105.805,104.839,4637096946006128329,44818,16,0.0
332,2022-12-08 05:30:00+05:30,105.11,105.41,104.689,4637073020633107923,41049,25,0.0
333,2022-12-09 05:30:00+05:30,104.776,105.177,104.45,4637079705663804801,40659,48,0.0
334,2022-12-11 05:30:00+05:30,104.858,105.048,104.843,4637090894294129050,1886,21,0.0
335,2022-12-12 05:30:00+05:30,105.019,105.229,104.634,4637085053688362303,38835,1,0.0
336,2022-12-13 05:30:00+05:30,104.94,105.074,103.541,4637021932924834939,46532,33,0.0
337,2022-12-14 05:30:00+05:30,104.046,104.16,103.413,4636993081739722097,48690,34,0.0
338,2022-12-15 05:30:00+05:30,103.625,104.859,103.485,4637052121116087157,46005,20,0.0
339,2022-12-16 05:30:00+05:30,104.486,104.827,104.182,4637076468701572628,41847,32,0.0
340,2022-12-18 05:30:00+05:30,104.71,104.785,104.655,4637069924408364106,2418,1,0.0
341,2022-12-19 05:30:00+05:30,104.745,104.911,104.102,4637060987577853542,40505,31,0.0
342,2022-12-20 05:30:00+05:30,104.605,104.765,103.74,4637014473837952106,51777,5,0.0
343,2022-12-21 05:30:00+05:30,103.931,104.361,103.823,4637033191923903365,41150,31,0.0
344,2022-12-22 05:30:00+05:30,104.216,104.579,103.719,4637042762073111527,39529,37,0.0
345,2022-12-23 05:30:00+05:30,104.333,104.519,104.092,4637039736217111888,35710,46,0.0
346,2022-12-25 05:30:00+05:30,104.224,104.323,104.127,4637029251274229416,1514,7,0.0
347,2022-12-26 05:30:00+05:30,104.196,104.271,103.9,4637016796006509969,23632,40,0.0
348,2022-12-27 05:30:00+05:30,104.006,104.376,103.857,4637031925286508167,34805,17,0.0
349,2022-12-28 05:30:00+05:30,104.189,104.534,103.812,4637042058385669751,37213,25,0.0
350,2022-12-29 05:30:00+05:30,104.325,104.428,103.748,4637015740475347304,35424,2,0.0
351,2022-12-30 05:30:00+05:30,103.948,104.081,103.362,4636979922784560873,38164,16,0.0
352,2023-01-01 05:30:00+05:30,103.473,103.525,103.377,4636976615453584523,1903,0,0.0
353,2023-01-02 05:30:00+05:30,103.403,103.827,103.394,4636990266989954990,20613,45,0.0
354,2023-01-03 05:30:00+05:30,103.593,104.839,103.442,4637067813346038776,45973,20,0.0
355,2023-01-04 05:30:00+05:30,104.697,104.709,103.785,4637031854917763990,45337,0,0.0
356,2023-01-05 05:30:00+05:30,104.179,105.251,103.957,4637094553468826288,44980,27,0.0
357,2023-01-06 05:30:00+05:30,105.092,105.616,103.844,4637010603557022335,42110,38,0.0
358,2023-01-08 05:30:00+05:30,103.885,103.925,103.704,4636997937183070355,2325,25,0.0
359,2023-01-09 05:30:00+05:30,103.72,103.847,102.916,4636958812161307574,42334,29,0.0
360,2023-01-10 05:30:00+05:30,103.151,103.473,102.997,4636963737973400011,41722,25,0.0
361,2023-01-11 05:30:00+05:30,103.229,103.463,103.061,4636954941880377803,38325,6,0.0
362,2023-01-12 05:30:00+05:30,103.094,103.324,102.048,4636889076735827509,47022,22,0.0
363,2023-01-13 05:30:00+05:30,102.166,102.642,101.954,4636885839773595337,41379,38,0.0
364,2023-01-15 05:30:00+05:30,102.116,102.245,102.111,4636893298860478169,2263,32,0.0
365,2023-01-16 05:30:00+05:30,102.227,102.536,101.745,4636894706235361722,32932,22,0.0
366,2023-01-17 05:30:00+05:30,102.238,102.542,101.899,4636904487490802418,43050,38,0.0
367,2023-01-18 05:30:00+05:30,102.369,102.877,101.484,4636900054259919225,50536,11,0.0
368,2023-01-19 05:30:00+05:30,102.304,102.461,101.964,4636879154742898459,42249,18,0.0
369,2023-01-20 05:30:00+05:30,102.022,102.534,101.903,4636876128886898819,36111,46,0.0
370,2023-01-22 05:30:00+05:30,101.9,101.94,101.824,4636869936437411185,1999,37,0.0
371,2023-01-23 05:30:00+05:30,101.877,102.255,101.548,4636877817736759083,37518,26,0.0
372,2023-01-24 05:30:00+05:30,101.989,102.411,101.687,4636870358649876251,35474,8,0.0
373,2023-01-25 05:30:00+05:30,101.884,102.1,101.507,4636845025901972292,36174,12,0.0
374,2023-01-26 05:30:00+05:30,101.519,102.174,101.477,4636858888544575291,36668,30,0.0
375,2023-01-27 05:30:00+05:30,101.722,102.172,101.655,4636870991968573850,32125,42,0.0
376,2023-01-29 05:30:00+05:30,101.905,101.938,101.839,4636867403162620789,1961,21,0.0
377,2023-01-30 05:30:00+05:30,101.85,102.292,101.631,4636893369229222347,36064,24,0.0
378,2023-01-31 05:30:00+05:30,102.211,102.591,101.984,4636884150923735073,35529,10,0.0
379,2023-02-01 05:30:00+05:30,102.079,102.163,100.775,4636802241705512272,39744,17,0.0
380,2023-02-02 05:30:00+05:30,100.926,101.894,100.793,4636861703294342398,42648,20,0.0
381,2023-02-03 05:30:00+05:30,101.759,102.984,101.518,4636946567999820661,37204,0,0.0
382,2023-02-05 05:30:00+05:30,103.15,103.155,102.94,4636953041924285006,2742,26,0.0
383,2023-02-06 05:30:00+05:30,103.085,103.744,102.985,4636989070721303970,37528,7,0.0
384,2023-02-07 05:30:00+05:30,103.578,103.944,102.967,4636969015629213336,41848,16,0.0
385,2023-02-08 05:30:00+05:30,103.295,103.499,102.968,4636979148728374919,35492,14,0.0
386,2023-02-09 05:30:00+05:30,103.43,103.539,102.615,4636960430642423661,35545,29,0.0
387,2023-02-10 05:30:00+05:30,103.18,103.661,102.868,4636987663346420417,36314,38,0.0
388,2023-02-12 05:30:00+05:30,103.495,103.604,103.495,4636988296665118015,1789,34,0.0
389,2023-02-13 05:30:00+05:30,103.584,103.818,103.183,4636961908386051391,33362,32,0.0
390,2023-02-14 05:30:00+05:30,103.188,103.505,102.476,4636964441660841787,42200,20,0.0
391,2023-02-15 05:30:00+05:30,103.228,104.09,103.136,4637002440782697726,37465,12,0.0
392,2023-02-16 05:30:00+05:30,103.775,104.218,103.501,4637024677305857868,38422,22,0.0
393,2023-02-17 05:30:00+05:30,104.078,104.649,103.815,4637008422125952827,34710,47,0.0
394,2023-02-19 05:30:00+05:30,103.921,103.962,103.872,4637014966419161350,2016,30,0.0
395,2023-02-20 05:30:00+05:30,103.959,104.067,103.73,4637009970238324736,23452,44,0.0
396,2023-02-21 05:30:00+05:30,103.872,104.241,103.739,4637027914268090040,37552,17,0.0
397,2023-02-22 05:30:00+05:30,104.138,104.573,103.979,4637053739597203243,37450,26,0.0
398,2023-02-23 05:30:00+05:30,104.501,104.757,104.283,4637057117296923771,34388,5,0.0
399,2023-02-24 05:30:00+05:30,104.555,105.299,104.395,4637105742099150537,36883,39,0.0
400,2023-02-26 05:30:00+05:30,105.209,105.213,105.115,4637099197805942014,1565,34,0.0
401,2023-02-27 05:30:00+05:30,105.142,105.336,104.511,4637062957902690517,34467,21,0.0
402,2023-02-28 05:30:00+05:30,104.639,104.979,104.383,4637086249957013324,35149,12,0.0
403,2023-03-01 05:30:00+05:30,104.95,105.071,104.067,4637044591660460147,38145,26,0.0
404,2023-03-02 05:30:00+05:30,104.359,105.157,104.315,4637084350000920527,37307,15,0.0
405,2023-03-03 05:30:00+05:30,104.943,104.988,104.46,4637054232178412487,33186,40,0.0
406,2023-03-05 05:30:00+05:30,104.559,104.607,104.527,4637061269052830253,2001,12,0.0
407,2023-03-06 05:30:00+05:30,104.618,104.668,104.137,4637035373354972873,32892,12,0.0
408,2023-03-07 05:30:00+05:30,104.248,105.634,104.095,4637133608121844892,37639,8,0.0
409,2023-03-08 05:30:00+05:30,105.641,105.865,105.328,4637132271115705516,35553,1,0.0
410,2023-03-09 05:30:00+05:30,105.613,105.708,105.121,4637104686567987872,34930,23,0.0
411,2023-03-10 05:30:00+05:30,105.228,105.35,104.008,4637061269052830253,45825,45,0.0
412,2023-03-12 05:30:00+05:30,104.267,104.279,103.951,4637036499254879715,5159,47,0.0
413,2023-03-13 05:30:00+05:30,104.247,104.371,103.458,4636994770589582361,54108,12,0.0
414,2023-03-14 05:30:00+05:30,103.655,104.034,103.463,4636998500133023777,46612,10,0.0
415,2023-03-15 05:30:00+05:30,103.712,105.087,103.419,4637063098640178872,49671,21,0.0
416,2023-03-16 05:30:00+05:30,104.63,104.727,104.174,4637044943504181035,47873,4,0.0
417,2023-03-17 05:30:00+05:30,104.371,104.424,103.659,4637007788807255228,37358,34,0.0
418,2023-03-19 05:30:00+05:30,103.687,103.838,103.568,4637000470457860751,3279,39,0.0
419,2023-03-20 05:30:00+05:30,103.739,103.943,103.25,4636970704479073599,40804,19,0.0
420,2023-03-21 05:30:00+05:30,103.316,103.493,102.973,4636959375111260996,32760,9,0.0
421,2023-03-22 05:30:00+05:30,103.155,103.243,102.025,4636907513346802057,37986,26,0.0
422,2023-03-23 05:30:00+05:30,102.414,102.625,101.888,4636918913083358839,39687,13,0.0
423,2023-03-24 05:30:00+05:30,102.581,103.349,102.478,4636954801142889447,37536,40,0.0
424,2023-03-26 05:30:00+05:30,102.988,103.037,102.932,4636946497631076483,3071,40,0.0
425,2023-03-27 05:30:00+05:30,102.973,103.208,102.721,4636929890607450554,31273,2,0.0
426,2023-03-28 05:30:00+05:30,102.737,102.756,102.367,4636911805840196895,28527,8,0.0
427,2023-03-29 05:30:00+05:30,102.476,102.775,102.354,4636922290783079367,29132,9,0.0
428,2023-03-30 05:30:00+05:30,102.626,102.77,102.056,4636893439597966524,28783,9,0.0
429,2023-03-31 05:30:00+05:30,102.218,102.618,102.034,4636918490870893773,28858,19,0.0
430,2023-04-02 05:30:00+05:30,102.622,102.931,102.579,4636942697718890889,2998,24,0.0
431,2023-04-03 05:30:00+05:30,102.919,103.051,101.953,4636879576955363525,30312,7,0.0
432,2023-04-04 05:30:00+05:30,102.022,102.264,101.44,4636843829633321271,30612,10,0.0
433,2023-04-05 05:30:00+05:30,101.514,101.982,101.389,4636868247587550921,28947,6,0.0
434,2023-04-06 05:30:00+05:30,101.862,102.129,101.685,4636858114488389337,26222,2,0.0
435,2023-04-07 05:30:00+05:30,101.716,102.26,101.659,4636880843592758723,14925,87,0.0
436,2023-04-09 05:30:00+05:30,102.071,102.088,101.956,4636877958474247438,2160,13,0.0
437,2023-04-10 05:30:00+05:30,101.999,102.8,101.962,4636910820677778407,23486,11,0.0
438,2023-04-11 05:30:00+05:30,102.466,102.504,101.994,4636885699036106981,25538,8,0.0
439,2023-04-12 05:30:00+05:30,102.109,102.147,101.433,4636840803777321632,27655,9,0.0
440,2023-04-13 05:30:00+05:30,101.472,101.589,100.832,4636804986086535201,26295,15,0.0
441,2023-04-14 05:30:00+05:30,100.962,101.737,100.771,4636847770282995220,26831,20,0.0
442,2023-04-16 05:30:00+05:30,101.582,101.671,101.514,4636854384944947921,1641,15,0.0
443,2023-04-17 05:30:00+05:30,101.664,102.222,101.518,4636885276823641915,26142,8,0.0
444,2023-04-18 05:30:00+05:30,102.103,102.137,101.625,4636857481169691738,25677,5,0.0
445,2023-04-19 05:30:00+05:30,101.707,102.221,101.643,4636876551099363885,27070,9,0.0
446,2023-04-20 05:30:00+05:30,101.979,102.116,101.618,4636862125506807464,26594,4,0.0
447,2023-04-21 05:30:00+05:30,101.774,102.112,101.632,4636857551538435916,25686,23,0.0
448,2023-04-23 05:30:00+05:30,101.695,101.705,101.643,4636854947894901342,1296,13,0.0
449,2023-04-24 05:30:00+05:30,101.672,101.901,101.237,4636824478228672414,24936,11,0.0
450,2023-04-25 05:30:00+05:30,101.238,101.939,101.185,4636864377306621149,28111,1,0.0
451,2023-04-26 05:30:00+05:30,101.806,101.881,100.99,4636834189115368931,31346,10,0.0
452,2023-04-27 05:30:00+05:30,101.376,101.796,101.248,4636838481608763769,29856,4,0.0
453,2023-04-28 05:30:00+05:30,101.437,102.176,101.401,4636853751626250322,32968,23,0.0
454,2023-04-30 05:30:00+05:30,101.624,101.728,101.611,4636858466332110225,1927,2,0.0
455,2023-05-01 05:30:00+05:30,101.72,102.177,101.61,4636889217473315865,25069,6,0.0
456,2023-05-02 05:30:00+05:30,102.158,102.395,101.831,4636867895743830032,29812,9,0.0
457,2023-05-03 05:30:00+05:30,101.856,101.915,101.051,4636822789378812150,32106,8,0.0
458,2023-05-04 05:30:00+05:30,101.21,101.634,101.014,4636830741046904226,34525,12,0.0
459,2023-05-05 05:30:00+05:30,101.328,101.774,101.103,4636826307816021033,26587,23,0.0
460,2023-05-07 05:30:00+05:30,101.266,101.331,101.223,4636829826253229916,1489,5,0.0
461,2023-05-08 05:30:00+05:30,101.315,101.43,101.027,4636837496446345282,23140,9,0.0
462,2023-05-09 05:30:00+05:30,101.425,101.83,101.347,4636850936876483215,25170,0,0.0
463,2023-05-10 05:30:00+05:30,101.615,101.797,101.196,4636835737227740840,27178,2,0.0
464,2023-05-11 05:30:00+05:30,101.4,102.142,101.289,4636883939817502540,28907,8,0.0
465,2023-05-12 05:30:00+05:30,102.082,102.701,101.923,4636926442538985849,23957,23,0.0
466,2023-05-14 05:30:00+05:30,102.647,102.719,102.636,4636925949957776605,1429,13,0.0
467,2023-05-15 05:30:00+05:30,102.681,102.741,102.346,4636908005928011301,22910,10,0.0
468,2023-05-16 05:30:00+05:30,102.426,102.68,102.185,4636919405664568082,25325,12,0.0
469,2023-05-17 05:30:00+05:30,102.589,103.107,102.524,4636939812600379605,26081,6,0.0
470,2023-05-18 05:30:00+05:30,102.878,103.614,102.781,4636983089378048868,25789,12,0.0
471,2023-05-19 05:30:00+05:30,103.493,103.607,102.976,4636960923223632904,27846,23,0.0
472,2023-05-21 05:30:00+05:30,103.182,103.185,103.016,4636950860493215498,1460,14,0.0
473,2023-05-22 05:30:00+05:30,103.034,103.359,102.949,4636966411985678762,27724,0,0.0
474,2023-05-23 05:30:00+05:30,103.256,103.642,103.15,4636985763390327620,28985,1,0.0
475,2023-05-24 05:30:00+05:30,103.531,103.943,103.334,4637007085119813452,30680,4,0.0
476,2023-05-25 05:30:00+05:30,103.834,104.303,103.834,4637034528930042741,28994,9,0.0
477,2023-05-26 05:30:00+05:30,104.224,104.411,103.833,4637033614136368431,26810,21,0.0
478,2023-05-28 05:30:00+05:30,104.243,104.27,104.18,4637037414048554025,1763,6,0.0
479,2023-05-29 05:30:00+05:30,104.266,104.306,104.031,4637040228798321132,15623,11,0.0
480,2023-05-30 05:30:00+05:30,104.306,104.523,103.863,4637022284768555827,29875,5,0.0
481,2023-05-31 05:30:00+05:30,104.05,104.689,104.001,4637029251274229416,31961,0,0.0
482,2023-06-01 05:30:00+05:30,104.148,104.49,103.484,4636986185602792686,29736,2,0.0
483,2023-06-02 05:30:00+05:30,103.536,104.076,103.369,4637020666287439741,26209,20,0.0
484,2023-06-04 05:30:00+05:30,104.022,104.169,104.016,4637029040167996883,1639,9,0.0
485,2023-06-05 05:30:00+05:30,104.147,104.394,103.92,4637018344118881878,26201,8,0.0
486,2023-06-06 05:30:00+05:30,103.994,104.361,103.798,4637023973618416091,25600,11,0.0
487,2023-06-07 05:30:00+05:30,104.074,104.288,103.639,4637021158868648985,26957,22,0.0
488,2023-06-08 05:30:00+05:30,104.03,104.064,103.282,4636970634110329422,26627,9,0.0
489,2023-06-09 05:30:00+05:30,103.316,103.595,103.298,4636986115234048508,23590,22,0.0
490,2023-06-11 05:30:00+05:30,103.539,103.585,103.515,4636985552284095087,1438,7,0.0
491,2023-06-12 05:30:00+05:30,103.527,103.745,103.229,4636988578140094726,24763,8,0.0
492,2023-06-13 05:30:00+05:30,103.571,103.616,103.031,4636969297104190046,28696,5,0.0
493,2023-06-14 05:30:00+05:30,103.298,103.392,102.649,4636942838456379245,28062,0,0.0
494,2023-06-15 05:30:00+05:30,102.921,103.366,102.072,4636887598992199778,29258,12,0.0
495,2023-06-16 05:30:00+05:30,102.135,102.416,101.991,4636897802460105540,26750,22,0.0
496,2023-06-18 05:30:00+05:30,102.315,102.315,102.242,4636898506147547316,2292,1,0.0
497,2023-06-19 05:30:00+05:30,102.291,102.545,102.237,4636911172521499296,20318,11,0.0
498,2023-06-20 05:30:00+05:30,102.471,102.777,102.309,4636913072477592093,28018,12,0.0
499,2023-06-21 05:30:00+05:30,102.498,102.704,102.008,4636879365849130992,30144,13,0.0
500,2023-06-22 05:30:00+05:30,102.019,102.457,101.871,4636905050440755839,28363,8,0.0
