,time,bid,ask,last,volume,time_msc,flags,volume_real
750,2024-04-11 05:30:00+05:30,105.184,105.514,105.014,4637107430949010801,49003,30,0.0
751,2024-04-12 05:30:00+05:30,105.258,106.099,105.218,4637159503819702272,42369,30,0.0
752,2024-04-14 05:30:00+05:30,105.848,105.988,105.833,4637153944688912237,3585,61,0.0
753,2024-04-15 05:30:00+05:30,105.93,106.216,105.807,4637171607243700830,47921,60,0.0
754,2024-04-16 05:30:00+05:30,106.173,106.492,106.034,4637181458867885703,55006,60,0.0
755,2024-04-17 05:30:00+05:30,106.306,106.412,105.84,4637154859482586546,46362,60,0.0
756,2024-04-18 05:30:00+05:30,105.928,106.167,105.709,4637169355443887145,40215,58,0.0
757,2024-04-19 05:30:00+05:30,106.145,106.324,105.817,4637165485162957373,55262,60,0.0
758,2024-04-21 05:30:00+05:30,106.045,106.076,105.967,4637164781475515597,3671,60,0.0
759,2024-04-22 05:30:00+05:30,106.073,106.367,105.95,4637166259219143328,32808,60,0.0
760,2024-04-23 05:30:00+05:30,106.097,106.211,105.581,4637134734021751734,43489,60,0.0
761,2024-04-24 05:30:00+05:30,105.648,105.922,105.559,4637143811589750653,34327,58,0.0
762,2024-04-25 05:30:00+05:30,105.775,105.973,105.419,4637129315628450054,47027,60,0.0
763,2024-04-26 05:30:00+05:30,105.571,106.161,105.368,4637158940869748851,46786,60,0.0
764,2024-04-28 05:30:00+05:30,105.955,105.991,105.891,4637155000220074902,3447,60,0.0
765,2024-04-29 05:30:00+05:30,105.936,106.085,105.427,4637136352502867821,76681,60,0.0
766,2024-04-30 05:30:00+05:30,105.67,106.311,105.636,4637180473705467216,48511,60,0.0
767,2024-05-01 05:30:00+05:30,106.296,106.462,105.378,4637137126559053775,59891,60,0.0
768,2024-05-02 05:30:00+05:30,105.681,105.868,105.246,4637108345742685110,51339,60,0.0
769,2024-05-03 05:30:00+05:30,105.271,105.343,104.488,4637088783231803720,58745,60,0.0
770,2024-05-05 05:30:00+05:30,104.973,105.154,104.944,4637099268174686192,3030,60,0.0
771,2024-05-06 05:30:00+05:30,105.145,105.173,104.834,4637097297849849217,30202,60,0.0
772,2024-05-07 05:30:00+05:30,105.116,105.417,105.001,4637116930729474785,34415,59,0.0
773,2024-05-08 05:30:00+05:30,105.396,105.617,105.357,4637123404653939130,30131,60,0.0
774,2024-05-09 05:30:00+05:30,105.488,105.716,105.119,4637102505136918364,33629,60,0.0
775,2024-05-10 05:30:00+05:30,105.19,105.376,105.109,4637105601361662181,29301,60,0.0
776,2024-05-12 05:30:00+05:30,105.214,105.301,105.213,4637110316067522085,2564,60,0.0
777,2024-05-13 05:30:00+05:30,105.301,105.34,105.023,4637101238499523166,26756,60,0.0
778,2024-05-14 05:30:00+05:30,105.172,105.45,104.926,4637091035031617405,34705,60,0.0
779,2024-05-15 05:30:00+05:30,105.027,105.035,104.146,4637031151230322213,43649,60,0.0
780,2024-05-16 05:30:00+05:30,104.176,104.598,104.047,4637051769272366268,33952,60,0.0
781,2024-05-17 05:30:00+05:30,104.469,104.77,104.358,4637047054566506365,25335,60,0.0
782,2024-05-19 05:30:00+05:30,104.42,104.462,104.352,4637050150791250182,2395,60,0.0
783,2024-05-20 05:30:00+05:30,104.445,104.621,104.364,4637059087621760745,25978,60,0.0
784,2024-05-21 05:30:00+05:30,104.572,104.744,104.446,4637062324583992918,31212,60,0.0
785,2024-05-22 05:30:00+05:30,104.619,104.94,104.526,4637080690826223288,33294,60,0.0
786,2024-05-23 05:30:00+05:30,104.88,105.084,104.592,4637091457244082471,41867,60,0.0
787,2024-05-24 05:30:00+05:30,105.033,105.089,104.606,4637066476339899400,26897,60,0.0
788,2024-05-26 05:30:00+05:30,104.661,104.713,104.622,4637068728139713085,2798,61,0.0
789,2024-05-27 05:30:00+05:30,104.71,104.725,104.513,4637056272871993639,20179,61,0.0
790,2024-05-28 05:30:00+05:30,104.531,104.64,104.303,4637063731958876471,32043,61,0.0
791,2024-05-29 05:30:00+05:30,104.639,105.115,104.557,4637096312687430730,35029,60,0.0
792,2024-05-30 05:30:00+05:30,105.103,105.154,104.6,4637071120677015126,37094,60,0.0
793,2024-05-31 05:30:00+05:30,104.744,104.869,104.329,4637057258034412126,39024,61,0.0
794,2024-06-02 05:30:00+05:30,104.553,104.586,104.526,4637057328403156304,3242,61,0.0
795,2024-06-03 05:30:00+05:30,104.549,104.737,103.983,4637019892231253787,37425,61,0.0
796,2024-06-04 05:30:00+05:30,104.016,104.307,103.962,4637027280949392441,44011,61,0.0
797,2024-06-05 05:30:00+05:30,104.121,104.43,104.09,4637034458561298563,38734,61,0.0
798,2024-06-06 05:30:00+05:30,104.223,104.347,104.017,4637024114355904446,37002,62,0.0
799,2024-06-07 05:30:00+05:30,104.078,104.913,103.967,4637079705663804801,44138,61,0.0
800,2024-06-09 05:30:00+05:30,104.962,105.105,104.954,4637091386875338293,4607,61,0.0
801,2024-06-10 05:30:00+05:30,105.033,105.356,104.997,4637096946006128329,33377,61,0.0
802,2024-06-11 05:30:00+05:30,105.111,105.43,105.061,4637105953205383070,34558,59,0.0
803,2024-06-12 05:30:00+05:30,105.24,105.292,104.223,4637065631914969268,67803,62,0.0
804,2024-06-13 05:30:00+05:30,104.666,105.257,104.604,4637104405093011161,40750,62,0.0
805,2024-06-14 05:30:00+05:30,105.216,105.776,105.131,4637119956585474425,46860,62,0.0
806,2024-06-16 05:30:00+05:30,105.445,105.533,105.403,4637125586085008638,3773,62,0.0
807,2024-06-17 05:30:00+05:30,105.52,105.619,105.234,4637106305049103958,36675,62,0.0
808,2024-06-18 05:30:00+05:30,105.245,105.534,105.093,4637106305049103958,37787,59,0.0
809,2024-06-19 05:30:00+05:30,105.245,105.307,105.12,4637102223661941654,23751,62,0.0
810,2024-06-20 05:30:00+05:30,105.186,105.633,105.184,4637131708165752095,35037,62,0.0
811,2024-06-21 05:30:00+05:30,105.605,105.885,105.503,4637142615321099633,35105,62,0.0
812,2024-06-23 05:30:00+05:30,105.763,105.851,105.727,4637148878139331445,3557,62,0.0
813,2024-06-24 05:30:00+05:30,105.848,105.87,105.342,4637123123178962420,31494,62,0.0
814,2024-06-25 05:30:00+05:30,105.483,105.755,105.338,4637134171071798313,28908,62,0.0
815,2024-06-26 05:30:00+05:30,105.64,106.102,105.578,4637160840825841648,33435,62,0.0
816,2024-06-27 05:30:00+05:30,106.02,106.054,105.673,4637150004039238287,35240,62,0.0
817,2024-06-28 05:30:00+05:30,105.865,106.097,105.712,4637143881958494831,39864,61,0.0
818,2024-06-30 05:30:00+05:30,105.571,105.701,105.534,4637137970983983907,3280,62,0.0
819,2024-07-01 05:30:00+05:30,105.694,105.955,105.393,4637146626339517759,39735,61,0.0
820,2024-07-02 05:30:00+05:30,105.817,106.024,105.608,4637134734021751734,33712,58,0.0
821,2024-07-03 05:30:00+05:30,105.648,105.774,105.013,4637108486480173466,33734,61,0.0
822,2024-07-04 05:30:00+05:30,105.275,105.327,105.063,4637098353381011882,22489,59,0.0
823,2024-07-05 05:30:00+05:30,105.131,105.135,104.785,4637078368657665425,37491,62,0.0
824,2024-07-07 05:30:00+05:30,104.968,104.988,104.844,4637083787050967106,4279,62,0.0
825,2024-07-08 05:30:00+05:30,104.924,105.005,104.769,4637085546269571547,29725,59,0.0
826,2024-07-09 05:30:00+05:30,104.949,105.18,104.923,4637095820106221486,29670,57,0.0
827,2024-07-10 05:30:00+05:30,105.095,105.145,104.917,4637085124057106481,25062,59,0.0
828,2024-07-11 05:30:00+05:30,104.942,104.967,104.04,4637041636173204685,61351,61,0.0
829,2024-07-12 05:30:00+05:30,104.324,104.517,103.979,4637017358956463391,44079,61,0.0
830,2024-07-14 05:30:00+05:30,104.137,104.274,104.092,4637037484417298203,4863,61,0.0
831,2024-07-15 05:30:00+05:30,104.265,104.293,103.967,4637033965980089319,35277,60,0.0
832,2024-07-16 05:30:00+05:30,104.215,104.482,104.165,4637031714180275634,34177,60,0.0
833,2024-07-17 05:30:00+05:30,104.183,104.267,103.613,4636993785427163873,44765,60,0.0
834,2024-07-18 05:30:00+05:30,103.646,104.199,103.624,4637026999474415731,39681,60,0.0
835,2024-07-19 05:30:00+05:30,104.116,104.39,104.115,4637038610317205045,32911,60,0.0
836,2024-07-21 05:30:00+05:30,104.253,104.288,104.096,4637032066023996522,5294,60,0.0
837,2024-07-22 05:30:00+05:30,104.19,104.396,104.159,4637038117735995802,32419,60,0.0
838,2024-07-23 05:30:00+05:30,104.274,104.507,104.172,4637051135953668669,32229,60,0.0
839,2024-07-24 05:30:00+05:30,104.46,104.526,104.091,4637043606498041659,42261,59,0.0
840,2024-07-25 05:30:00+05:30,104.352,104.427,104.049,4637040299167065309,55041,59,0.0
841,2024-07-26 05:30:00+05:30,104.306,104.426,104.164,4637036499254879715,35801,59,0.0
842,2024-07-28 05:30:00+05:30,104.22,104.348,104.212,4637043184285576593,3263,59,0.0
843,2024-07-29 05:30:00+05:30,104.348,104.723,104.106,4637057187665667949,32732,59,0.0
844,2024-07-30 05:30:00+05:30,104.545,104.77,104.386,4637048673047622451,39434,59,0.0
845,2024-07-31 05:30:00+05:30,104.425,104.506,103.892,4637020525549951386,67630,60,0.0
846,2024-08-01 05:30:00+05:30,104.026,104.418,103.831,4637042691704367350,59696,60,0.0
847,2024-08-02 05:30:00+05:30,104.339,104.398,103.09,4636956912205214777,65837,59,0.0
848,2024-08-04 05:30:00+05:30,103.037,103.246,103.033,4636957193680191488,6922,60,0.0
849,2024-08-05 05:30:00+05:30,103.125,103.19,102.123,4636937490431821742,135715,59,0.0
850,2024-08-06 05:30:00+05:30,102.845,103.197,102.667,4636945230993681285,81235,60,0.0
851,2024-08-07 05:30:00+05:30,102.956,103.34,102.882,4636953815980470960,68696,60,0.0
852,2024-08-08 05:30:00+05:30,103.078,103.519,102.882,4636966411985678762,59390,59,0.0
853,2024-08-09 05:30:00+05:30,103.255,103.276,102.997,4636953745611726782,35692,60,0.0
854,2024-08-11 05:30:00+05:30,103.061,103.204,103.048,4636962471336004813,3152,60,0.0
855,2024-08-12 05:30:00+05:30,103.2,103.281,103.044,4636951986393122341,32549,60,0.0
856,2024-08-13 05:30:00+05:30,103.052,103.245,102.518,4636919124189591372,38372,60,0.0
857,2024-08-14 05:30:00+05:30,102.585,102.697,102.238,4636918701977126306,41503,59,0.0
858,2024-08-15 05:30:00+05:30,102.579,103.199,102.505,4636949382749587767,36549,59,0.0
859,2024-08-16 05:30:00+05:30,103.014,103.022,102.32,4636900828316105179,28877,59,0.0
860,2024-08-18 05:30:00+05:30,102.317,102.454,102.272,4636908146665499656,2870,60,0.0
861,2024-08-19 05:30:00+05:30,102.428,102.441,101.791,4636866699475179012,38767,60,0.0
862,2024-08-20 05:30:00+05:30,101.839,101.98,101.282,4636832641002997023,41644,60,0.0
863,2024-08-21 05:30:00+05:30,101.355,101.674,100.89,4636814415498255008,50183,60,0.0
864,2024-08-22 05:30:00+05:30,101.096,101.598,101.031,4636838481608763769,41518,59,0.0
865,2024-08-23 05:30:00+05:30,101.438,101.526,100.57,4636779934813607952,46088,59,0.0
866,2024-08-25 05:30:00+05:30,100.595,100.679,100.575,4636781975507189105,4869,53,0.0
867,2024-08-26 05:30:00+05:30,100.634,100.9,100.505,4636795486306071216,40908,53,0.0
868,2024-08-27 05:30:00+05:30,100.826,100.904,100.485,4636778105226259333,38430,53,0.0
869,2024-08-28 05:30:00+05:30,100.581,101.151,100.57,4636807308255093064,42287,54,0.0
870,2024-08-29 05:30:00+05:30,100.995,101.555,100.857,4636831374365601825,48195,54,0.0
871,2024-08-30 05:30:00+05:30,101.335,101.757,101.217,4636854947894901342,41846,54,0.0
872,2024-09-01 05:30:00+05:30,101.585,101.743,101.584,4636859521863272890,2587,57,0.0
873,2024-09-02 05:30:00+05:30,101.737,101.771,101.538,4636852696095087657,26387,57,0.0
874,2024-09-03 05:30:00+05:30,101.64,101.889,101.491,4636855299738622231,47793,55,0.0
875,2024-09-04 05:30:00+05:30,101.678,101.75,101.188,4636824337491184058,46595,57,0.0
876,2024-09-05 05:30:00+05:30,101.237,101.347,100.933,4636809278579930038,47507,56,0.0
877,2024-09-06 05:30:00+05:30,101.022,101.37,100.521,4636816808035557048,69365,57,0.0
878,2024-09-08 05:30:00+05:30,101.145,101.174,101.089,4636819693154068333,3813,60,0.0
879,2024-09-09 05:30:00+05:30,101.17,101.667,101.135,4636851359088948281,39608,60,0.0
880,2024-09-10 05:30:00+05:30,101.621,101.739,101.511,4636851007245227393,36755,60,0.0
881,2024-09-11 05:30:00+05:30,101.618,101.794,101.235,4636861140344388977,55153,59,0.0
882,2024-09-12 05:30:00+05:30,101.759,101.81,101.136,4636817441354254647,45710,54,0.0
883,2024-09-13 05:30:00+05:30,101.14,101.165,100.85,4636812867385883099,40902,59,0.0
884,2024-09-15 05:30:00+05:30,100.997,101.072,100.956,4636807378623837241,3227,59,0.0
885,2024-09-16 05:30:00+05:30,100.995,100.996,100.555,4636785142100677100,36784,59,0.0
886,2024-09-17 05:30:00+05:30,100.681,100.998,100.534,4636799708430721876,44285,57,0.0
887,2024-09-18 05:30:00+05:30,100.887,101.123,100.175,4636806886042627998,70550,59,0.0
888,2024-09-19 05:30:00+05:30,100.989,101.448,100.486,4636783031038351770,65095,56,0.0
889,2024-09-20 05:30:00+05:30,100.649,100.99,100.374,4636784719888212034,52491,59,0.0
890,2024-09-22 05:30:00+05:30,100.644,100.757,100.626,4636790560493978780,3539,59,0.0
891,2024-09-23 05:30:00+05:30,100.758,101.204,100.703,4636800904699372896,50346,59,0.0
892,2024-09-24 05:30:00+05:30,100.904,101.021,100.206,4636751857684681064,46563,59,0.0
893,2024-09-25 05:30:00+05:30,100.208,100.963,100.191,4636801889861791384,46322,53,0.0
894,2024-09-26 05:30:00+05:30,100.917,100.927,100.425,4636777401538817556,55291,59,0.0
895,2024-09-27 05:30:00+05:30,100.57,100.855,100.122,4636761075990168338,66135,59,0.0
896,2024-09-29 05:30:00+05:30,100.363,100.429,100.315,4636765790696028242,3405,60,0.0
897,2024-09-30 05:30:00+05:30,100.405,100.904,100.143,4636788308694165094,58293,56,0.0
898,2024-10-01 05:30:00+05:30,100.724,101.364,100.667,4636823774541230637,65903,59,0.0
899,2024-10-02 05:30:00+05:30,101.228,101.663,101.125,4636851851670157525,50124,59,0.0
900,2024-10-03 05:30:00+05:30,101.626,102.074,101.613,4636869936437411185,56264,59,0.0
901,2024-10-04 05:30:00+05:30,101.885,102.66,101.782,4636906598553127748,53282,59,0.0
902,2024-10-06 05:30:00+05:30,102.432,102.559,102.414,4636913353952568803,3885,59,0.0
903,2024-10-07 05:30:00+05:30,102.501,102.592,102.337,4636910046621592453,47786,59,0.0
904,2024-10-08 05:30:00+05:30,102.455,102.613,102.259,4636910820677778407,42946,59,0.0
905,2024-10-09 05:30:00+05:30,102.468,102.905,102.428,4636937771906798453,40024,59,0.0
906,2024-10-10 05:30:00+05:30,102.849,103.149,102.659,4636938616331728585,57763,53,0.0
907,2024-10-11 05:30:00+05:30,102.861,102.968,102.737,4636937912644286808,34705,59,0.0
908,2024-10-13 05:30:00+05:30,102.861,103.032,102.824,4636949804962052833,2836,60,0.0
909,2024-10-14 05:30:00+05:30,103.02,103.336,102.935,4636959797323726062,33977,60,0.0
910,2024-10-15 05:30:00+05:30,103.162,103.318,102.999,4636964652767074320,39566,60,0.0
911,2024-10-16 05:30:00+05:30,103.231,103.579,103.14,4636984215277955711,37217,56,0.0
912,2024-10-17 05:30:00+05:30,103.509,103.848,103.403,4637000963039069995,44117,57,0.0
913,2024-10-18 05:30:00+05:30,103.746,103.76,103.397,4636976333978607813,32250,59,0.0
914,2024-10-20 05:30:00+05:30,103.412,103.462,103.386,4636979289465863274,2624,59,0.0
915,2024-10-21 05:30:00+05:30,103.438,103.987,103.39,4637014051625487041,32529,58,0.0
916,2024-10-22 05:30:00+05:30,103.933,104.097,103.784,4637023762512183558,34538,59,0.0
917,2024-10-23 05:30:00+05:30,104.071,104.542,104.067,4637047969360180675,37582,59,0.0
918,2024-10-24 05:30:00+05:30,104.414,104.42,103.957,4637020314443718853,44215,59,0.0
919,2024-10-25 05:30:00+05:30,104.02,104.31,103.905,4637036780729856426,33426,59,0.0
920,2024-10-27 05:30:00+05:30,104.298,104.379,104.275,4637043887973018370,4116,59,0.0
921,2024-10-28 05:30:00+05:30,104.358,104.545,104.084,4637035021511251984,36379,59,0.0
922,2024-10-29 05:30:00+05:30,104.231,104.611,104.183,4637034247455066030,44922,59,0.0
923,2024-10-30 05:30:00+05:30,104.221,104.412,103.945,4637023410668462670,46673,58,0.0
924,2024-10-31 05:30:00+05:30,104.066,104.19,103.789,4637008914707162071,54769,58,0.0
925,2024-11-01 05:30:00+05:30,103.86,104.319,103.642,4637036499254879715,46229,58,0.0
926,2024-11-03 05:30:00+05:30,103.828,103.932,103.78,4637012433144370954,3281,60,0.0
927,2024-11-04 05:30:00+05:30,103.911,103.93,103.544,4637010955400743223,41953,58,0.0
928,2024-11-05 05:30:00+05:30,103.888,103.928,103.295,4636971126691538665,36542,58,0.0
929,2024-11-06 05:30:00+05:30,103.322,105.42,103.322,4637093779412640334,147290,58,0.0
930,2024-11-07 05:30:00+05:30,105.067,105.228,104.153,4637045295347901923,73938,58,0.0
931,2024-11-08 05:30:00+05:30,104.387,105.181,104.311,4637083505575990395,55468,58,0.0
932,2024-11-10 05:30:00+05:30,104.897,105.008,104.897,4637087446225664344,3239,63,0.0
933,2024-11-11 05:30:00+05:30,104.99,105.68,104.905,4637116367779521364,45686,59,0.0
934,2024-11-12 05:30:00+05:30,105.388,106.153,105.388,4637155774276260856,54355,59,0.0
935,2024-11-13 05:30:00+05:30,105.961,106.509,105.667,4637189199429745246,69468,58,0.0
936,2024-11-14 05:30:00+05:30,106.433,107.047,106.346,4637219176514764931,71728,58,0.0
937,2024-11-15 05:30:00+05:30,106.859,106.932,106.292,4637201654697464693,67570,59,0.0
938,2024-11-17 05:30:00+05:30,106.649,106.717,106.616,4637207847146952327,3011,78,0.0
939,2024-11-18 05:30:00+05:30,106.686,106.785,106.099,4637172662774863495,55292,59,0.0
940,2024-11-19 05:30:00+05:30,106.187,106.613,106.054,4637163725944352932,70371,59,0.0
941,2024-11-20 05:30:00+05:30,106.062,106.896,106.041,4637199684372627718,52836,57,0.0
942,2024-11-21 05:30:00+05:30,106.571,107.131,106.422,4637231491044996022,65264,59,0.0
943,2024-11-22 05:30:00+05:30,107.039,108.09,106.889,4637258160799039357,85713,59,0.0
944,2024-11-24 05:30:00+05:30,106.826,107.006,106.749,4637221991264532038,5637,84,0.0
945,2024-11-25 05:30:00+05:30,106.899,107.333,106.548,4637253094249458565,76177,59,0.0
946,2024-11-26 05:30:00+05:30,107.344,107.532,106.461,4637215658077556048,88687,59,0.0
947,2024-11-27 05:30:00+05:30,106.798,106.896,105.822,4637164500000538886,77549,59,0.0
948,2024-11-28 05:30:00+05:30,106.084,106.394,106.018,4637162318569469379,47908,58,0.0
949,2024-11-29 05:30:00+05:30,106.039,106.101,105.581,4637138815408914039,65774,59,0.0
950,2024-12-01 05:30:00+05:30,105.747,106.115,105.743,4637161403775795069,4279,38,0.0
951,2024-12-02 05:30:00+05:30,106.028,106.723,106.013,4637184343986396987,85421,29,0.0
952,2024-12-03 05:30:00+05:30,106.354,106.591,106.07,4637181388499141526,66495,29,0.0
953,2024-12-04 05:30:00+05:30,106.318,106.708,106.073,4637182162555327480,78395,29,0.0
954,2024-12-05 05:30:00+05:30,106.327,106.362,105.679,4637138604302681506,62259,29,0.0
955,2024-12-06 05:30:00+05:30,105.703,106.146,105.395,4637155492801284145,67568,29,0.0
956,2024-12-08 05:30:00+05:30,105.953,105.991,105.923,4637154718745098191,3201,41,0.0
957,2024-12-09 05:30:00+05:30,105.94,106.201,105.779,4637170410975049810,51440,29,0.0
958,2024-12-10 05:30:00+05:30,106.161,106.626,106.023,4637183429192722678,52455,29,0.0
959,2024-12-11 05:30:00+05:30,106.339,106.796,106.252,4637196869622860612,71556,29,0.0
960,2024-12-12 05:30:00+05:30,106.535,107.028,106.337,4637225580070485098,75307,29,0.0
961,2024-12-13 05:30:00+05:30,106.94,107.173,106.7,4637223820851880657,53656,29,0.0
962,2024-12-15 05:30:00+05:30,106.974,107.023,106.841,4637219457989741642,2744,35,0.0
963,2024-12-16 05:30:00+05:30,106.86,107.156,106.729,4637214602546393383,51284,29,0.0
964,2024-12-17 05:30:00+05:30,106.783,107.071,106.677,4637224243064345723,52091,28,0.0
965,2024-12-18 05:30:00+05:30,106.925,108.256,106.798,4637316777962939351,74289,29,0.0
966,2024-12-19 05:30:00+05:30,108.237,108.472,107.804,4637329444336891331,82416,29,0.0
967,2024-12-20 05:30:00+05:30,108.415,108.534,107.569,4637283704653175849,67564,29,0.0
968,2024-12-22 05:30:00+05:30,107.75,107.788,107.679,4637283915759408382,2650,34,0.0
969,2024-12-23 05:30:00+05:30,107.769,108.268,107.666,4637305941176335991,45821,29,0.0
970,2024-12-24 05:30:00+05:30,108.088,108.288,108.026,4637307630026196255,34415,29,0.0
971,2024-12-25 05:30:00+05:30,108.008,108.11,107.995,4637305448595126747,2349,68,0.0
972,2024-12-26 05:30:00+05:30,108.089,108.275,107.996,4637303407901545595,30797,59,0.0
973,2024-12-27 05:30:00+05:30,108.045,108.176,107.834,4637295104389732631,38346,59,0.0
974,2024-12-29 05:30:00+05:30,107.887,107.952,107.872,4637296300658383651,2087,73,0.0
975,2024-12-30 05:30:00+05:30,107.943,108.349,107.706,4637301437576708620,50387,60,0.0
976,2024-12-31 05:30:00+05:30,108.028,108.558,107.834,4637330992449263239,47705,60,0.0
977,2025-01-01 05:30:00+05:30,108.382,108.505,108.379,4637335003467681366,2506,67,0.0
978,2025-01-02 05:30:00+05:30,108.495,109.531,108.235,4637383557901163954,69316,59,0.0
979,2025-01-03 05:30:00+05:30,109.185,109.207,108.847,4637359984371864437,41446,60,0.0
980,2025-01-05 05:30:00+05:30,108.854,108.932,108.824,4637364769446468518,2489,87,0.0
981,2025-01-06 05:30:00+05:30,108.932,109.039,107.716,4637319311237729747,86544,59,0.0
982,2025-01-07 05:30:00+05:30,108.27,108.679,107.815,4637346966154191569,66038,55,0.0
983,2025-01-08 05:30:00+05:30,108.666,109.354,108.521,4637369624889816777,66901,59,0.0
984,2025-01-09 05:30:00+05:30,108.996,109.349,108.908,4637382080157536223,45601,60,0.0
985,2025-01-10 05:30:00+05:30,109.164,109.964,109.04,4637409453599021335,75885,60,0.0
986,2025-01-12 05:30:00+05:30,109.587,109.646,109.572,4637414731254834659,2649,55,0.0
987,2025-01-13 05:30:00+05:30,109.642,110.151,109.235,4637397068700046066,70121,60,0.0
988,2025-01-14 05:30:00+05:30,109.378,109.734,109.109,4637382291263768756,73160,60,0.0
989,2025-01-15 05:30:00+05:30,109.167,109.384,108.559,4637370328577258553,70132,60,0.0
990,2025-01-16 05:30:00+05:30,109.008,109.374,108.793,4637365824977631183,71568,60,0.0
991,2025-01-17 05:30:00+05:30,108.942,109.393,108.797,4637394042844046426,59302,60,0.0
992,2025-01-19 05:30:00+05:30,109.224,109.434,109.219,4637390665144325898,2929,75,0.0
993,2025-01-20 05:30:00+05:30,109.301,109.322,107.88,4637296933977081250,93633,60,0.0
994,2025-01-21 05:30:00+05:30,107.953,108.767,107.834,4637307841132428788,96147,56,0.0
995,2025-01-22 05:30:00+05:30,108.109,108.257,107.715,4637316215012985930,58922,60,0.0
996,2025-01-23 05:30:00+05:30,108.229,108.505,107.889,4637307559657452077,65683,60,0.0
997,2025-01-24 05:30:00+05:30,108.104,108.165,107.187,4637256542317923271,74977,60,0.0
998,2025-01-26 05:30:00+05:30,107.434,107.652,107.434,4637274275241456042,2874,79,0.0
